CASEID,SEX,RACE,SCHLCOLL,ACTIVITY,DURATION
20160403160781,1,100,5,110101,60
20160403160781,1,100,5,500101,60
20160403160781,1,100,5,120303,120
20160403160781,1,100,5,10101,300
20160403161061,1,131,5,10101,330
20160403161061,1,131,5,110101,15
20160403161061,1,131,5,181401,45
20160403161061,1,131,5,140101,120
20160403161061,1,131,5,181101,10
20160403161061,1,131,5,110101,80
20160403161061,1,131,5,181101,10
20160403161061,1,131,5,181101,50
20160403161061,1,131,5,180703,5
20160403161061,1,131,5,70103,10
20160403161061,1,131,5,180703,5
20160403161061,1,131,5,20701,15
20160403161061,1,131,5,160102,30
20160403161061,1,131,5,10101,190
20160403161061,1,131,5,120308,45
20160403161061,1,131,5,160101,60
20160403161061,1,131,5,60301,30
20160403161061,1,131,5,110101,15
20160403161061,1,131,5,60301,165
20160403161061,1,131,5,10201,10
20160403161061,1,131,5,120308,15
20160403161061,1,131,5,10101,185
20160403162185,1,100,5,10101,90
20160403162185,1,100,5,50101,180
20160403162185,1,100,5,181501,5
20160403162185,1,100,5,150302,40
20160403162185,1,100,5,181501,5
20160403162185,1,100,5,110101,30
20160403162185,1,100,5,50101,160
20160403162185,1,100,5,110101,30
20160403162185,1,100,5,50101,495
20160403162185,1,100,5,110101,15
20160403162185,1,100,5,120303,30
20160403162185,1,100,5,10101,360
20160503160995,1,100,5,10101,360
20160503160995,1,100,5,20201,20
20160503160995,1,100,5,60301,520
20160503160995,1,100,5,110101,30
20160503160995,1,100,5,60301,270
20160503160995,1,100,5,120306,60
20160503160995,1,100,5,10101,180
20160503162142,1,100,5,10101,360
20160503162142,1,100,5,110101,30
20160503162142,1,100,5,120303,60
20160503162142,1,100,5,181206,60
20160503162142,1,100,5,120303,120
20160503162142,1,100,5,500106,120
20160503162142,1,100,5,181401,30
20160503162142,1,100,5,140101,30
20160503162142,1,100,5,120101,90
20160503162142,1,100,5,180101,30
20160503162142,1,100,5,10201,20
20160503162142,1,100,5,181201,20
20160503162142,1,100,5,120101,110
20160503162142,1,100,5,181201,60
20160503162142,1,100,5,10201,30
20160503162142,1,100,5,10101,270
20160504160797,1,100,5,10101,360
20160504160797,1,100,5,20201,30
20160504160797,1,100,5,110101,30
20160504160797,1,100,5,120307,90
20160504160797,1,100,5,180703,5
20160504160797,1,100,5,70103,5
20160504160797,1,100,5,110101,30
20160504160797,1,100,5,181301,15
20160504160797,1,100,5,130116,150
20160504160797,1,100,5,180101,15
20160504160797,1,100,5,10201,30
20160504160797,1,100,5,180101,80
20160504160797,1,100,5,40507,10
20160504160797,1,100,5,181101,15
20160504160797,1,100,5,110101,45
20160504160797,1,100,5,181201,30
20160504160797,1,100,5,120101,45
20160504160797,1,100,5,120307,65
20160504160797,1,100,5,181206,15
20160504160797,1,100,5,110101,20
20160504160797,1,100,5,10102,55
20160504160797,1,100,5,10101,300
20160504160849,1,110,5,10101,240
20160504160849,1,110,5,20201,15
20160504160849,1,110,5,10201,40
20160504160849,1,110,5,120303,60
20160504160849,1,110,5,20203,30
20160504160849,1,110,5,180704,10
20160504160849,1,110,5,70104,30
20160504160849,1,110,5,180704,2
20160504160849,1,110,5,70104,2
20160504160849,1,110,5,40106,21
20160504160849,1,110,5,120403,160
20160504160849,1,110,5,181201,20
20160504160849,1,110,5,120101,5
20160504160849,1,110,5,181206,35
20160504160849,1,110,5,120303,120
20160504160849,1,110,5,10101,80
20160504160849,1,110,5,180703,10
20160504160849,1,110,5,70103,3
20160504160849,1,110,5,120101,15
20160504160849,1,110,5,110101,20
20160504160849,1,110,5,120101,30
20160504160849,1,110,5,180206,10
20160504160849,1,110,5,20603,15
20160504160849,1,110,5,120101,45
20160504160849,1,110,5,181201,30
20160504160849,1,110,5,120307,90
20160504160849,1,110,5,10201,15
20160504160849,1,110,5,120303,30
20160504160849,1,110,5,10101,257
20160504160893,1,131,5,10101,300
20160504160893,1,131,5,10201,45
20160504160893,1,131,5,110101,30
20160504160893,1,131,5,120303,60
20160504160893,1,131,5,130124,60
20160504160893,1,131,5,60301,240
20160504160893,1,131,5,60101,60
20160504160893,1,131,5,110101,30
20160504160893,1,131,5,120303,60
20160504160893,1,131,5,160102,30
20160504160893,1,131,5,10201,15
20160504160893,1,131,5,181301,15
20160504160893,1,131,5,130105,60
20160504160893,1,131,5,181301,15
20160504160893,1,131,5,120101,30
20160504160893,1,131,5,20201,10
20160504160893,1,131,5,110101,5
20160504160893,1,131,5,120303,60
20160504160893,1,131,5,20902,45
20160504160893,1,131,5,120308,60
20160504160893,1,131,5,10101,210
20160504161032,1,100,5,10101,300
20160504161032,1,100,5,10201,20
20160504161032,1,100,5,110101,10
20160504161032,1,100,5,120303,30
20160504161032,1,100,5,181201,15
20160504161032,1,100,5,120101,15
20160504161032,1,100,5,180406,30
20160504161032,1,100,5,40508,45
20160504161032,1,100,5,181101,40
20160504161032,1,100,5,110101,60
20160504161032,1,100,5,181201,10
20160504161032,1,100,5,120101,60
20160504161032,1,100,5,120303,120
20160504161032,1,100,5,120101,120
20160504161032,1,100,5,120307,180
20160504161032,1,100,5,120303,90
20160504161032,1,100,5,181206,10
20160504161032,1,100,5,110101,5
20160504161032,1,100,5,120303,30
20160504161032,1,100,5,120301,25
20160504161032,1,100,5,10101,225
20160504161083,1,110,5,10101,240
20160504161083,1,110,5,180601,20
20160504161083,1,110,5,60101,175
20160504161083,1,110,5,180601,20
20160504161083,1,110,5,10101,85
20160504161083,1,110,5,120303,390
20160504161083,1,110,5,110101,30
20160504161083,1,110,5,120303,120
20160504161083,1,110,5,10101,360
20160504161389,1,100,5,10101,240
20160504161389,1,100,5,110101,30
20160504161389,1,100,5,10201,60
20160504161389,1,100,5,120303,60
20160504161389,1,100,5,180501,15
20160504161389,1,100,5,50102,105
20160504161389,1,100,5,180501,30
20160504161389,1,100,5,50102,180
20160504161389,1,100,5,181206,40
20160504161389,1,100,5,120303,20
20160504161389,1,100,5,110101,30
20160504161389,1,100,5,120303,300
20160504161389,1,100,5,181206,20
20160504161389,1,100,5,10201,20
20160504161389,1,100,5,10101,290
20160504161538,1,110,5,10101,300
20160504161538,1,110,5,10201,30
20160504161538,1,110,5,110101,20
20160504161538,1,110,5,120303,120
20160504161538,1,110,5,180701,10
20160504161538,1,110,5,70101,60
20160504161538,1,110,5,180701,15
20160504161538,1,110,5,110101,15
20160504161538,1,110,5,120303,330
20160504161538,1,110,5,10101,540
20160504162448,1,100,5,10101,300
20160504162448,1,100,5,10201,45
20160504162448,1,100,5,140102,45
20160504162448,1,100,5,110101,5
20160504162448,1,100,5,181201,10
20160504162448,1,100,5,120101,15
20160504162448,1,100,5,140101,70
20160504162448,1,100,5,181101,10
20160504162448,1,100,5,110101,40
20160504162448,1,100,5,60301,30
20160504162448,1,100,5,181401,2
20160504162448,1,100,5,140105,118
20160504162448,1,100,5,60401,50
20160504162448,1,100,5,60301,70
20160504162448,1,100,5,110101,40
20160504162448,1,100,5,60301,50
20160504162448,1,100,5,10201,30
20160504162448,1,100,5,60301,80
20160504162448,1,100,5,120303,160
20160504162448,1,100,5,120307,30
20160504162448,1,100,5,10201,30
20160504162448,1,100,5,10102,10
20160504162448,1,100,5,10101,200
20160504162505,1,110,5,10101,360
20160504162505,1,110,5,110101,60
20160504162505,1,110,5,10201,2
20160504162505,1,110,5,60101,120
20160504162505,1,110,5,180704,5
20160504162505,1,110,5,70104,1
20160504162505,1,110,5,180704,5
20160504162505,1,110,5,60101,137
20160504162505,1,110,5,10101,180
20160504162505,1,110,5,110101,60
20160504162505,1,110,5,10201,20
20160504162505,1,110,5,10101,490
20160504162527,1,110,5,10101,60
20160504162527,1,110,5,130124,45
20160504162527,1,110,5,10201,15
20160504162527,1,110,5,20201,15
20160504162527,1,110,5,120303,105
20160504162527,1,110,5,60301,120
20160504162527,1,110,5,20201,20
20160504162527,1,110,5,120303,130
20160504162527,1,110,5,180501,10
20160504162527,1,110,5,50101,305
20160504162527,1,110,5,110101,45
20160504162527,1,110,5,50101,150
20160504162527,1,110,5,181301,10
20160504162527,1,110,5,130133,75
20160504162527,1,110,5,181301,5
20160504162527,1,110,5,10201,15
20160504162527,1,110,5,10101,315
20160603162150,1,110,5,10101,270
20160603162150,1,110,5,20101,120
20160603162150,1,110,5,120303,30
20160603162150,1,110,5,160199,45
20160603162150,1,110,5,10101,30
20160603162150,1,110,5,10201,20
20160603162150,1,110,5,110101,20
20160603162150,1,110,5,181201,7
20160603162150,1,110,5,120101,150
20160603162150,1,110,5,180501,30
20160603162150,1,110,5,50101,240
20160603162150,1,110,5,181301,25
20160603162150,1,110,5,130131,20
20160603162150,1,110,5,180703,8
20160603162150,1,110,5,70103,6
20160603162150,1,110,5,180703,5
20160603162150,1,110,5,160102,20
20160603162150,1,110,5,120303,20
20160603162150,1,110,5,10101,374
20160604161780,1,100,5,10101,180
20160604161780,1,100,5,180302,20
20160604161780,1,100,5,30112,10
20160604161780,1,100,5,180302,20
20160604161780,1,100,5,20101,550
20160604161780,1,100,5,180302,20
20160604161780,1,100,5,30112,10
20160604161780,1,100,5,180302,20
20160604161780,1,100,5,30103,60
20160604161780,1,100,5,110101,60
20160604161780,1,100,5,30101,30
20160604161780,1,100,5,30101,5
20160604161780,1,100,5,120303,60
20160604161780,1,100,5,10101,395
20160604161925,1,100,5,10101,60
20160604161925,1,100,5,10201,15
20160604161925,1,100,5,20201,15
20160604161925,1,100,5,30101,30
20160604161925,1,100,5,20201,30
20160604161925,1,100,5,180302,15
20160604161925,1,100,5,30112,10
20160604161925,1,100,5,180501,20
20160604161925,1,100,5,50101,225
20160604161925,1,100,5,110101,20
20160604161925,1,100,5,50101,220
20160604161925,1,100,5,180501,25
20160604161925,1,100,5,30111,10
20160604161925,1,100,5,30201,30
20160604161925,1,100,5,30111,30
20160604161925,1,100,5,180302,10
20160604161925,1,100,5,30112,2
20160604161925,1,100,5,30110,180
20160604161925,1,100,5,150302,20
20160604161925,1,100,5,181501,10
20160604161925,1,100,5,30101,15
20160604161925,1,100,5,50101,30
20160604161925,1,100,5,20101,60
20160604161925,1,100,5,10102,10
20160604161925,1,100,5,10101,348
20160605160092,1,110,5,10101,300
20160605160092,1,110,5,180601,20
20160605160092,1,110,5,60101,280
20160605160092,1,110,5,60301,240
20160605160092,1,110,5,110101,35
20160605160092,1,110,5,181101,20
20160605160092,1,110,5,120312,120
20160605160092,1,110,5,10201,45
20160605160092,1,110,5,10101,380
20160605160725,1,120,5,10101,60
20160605160725,1,120,5,120303,30
20160605160725,1,120,5,10201,30
20160605160725,1,120,5,180501,20
20160605160725,1,120,5,180501,5
20160605160725,1,120,5,180501,25
20160605160725,1,120,5,180501,5
20160605160725,1,120,5,50101,245
20160605160725,1,120,5,120301,10
20160605160725,1,120,5,50101,110
20160605160725,1,120,5,110101,60
20160605160725,1,120,5,50101,120
20160605160725,1,120,5,180501,5
20160605160725,1,120,5,180501,25
20160605160725,1,120,5,180501,20
20160605160725,1,120,5,10201,30
20160605160725,1,120,5,130134,45
20160605160725,1,120,5,120303,120
20160605160725,1,120,5,10101,475
20160605160833,1,100,5,10101,180
20160605160833,1,100,5,20902,60
20160605160833,1,100,5,189999,9
20160605160833,1,100,5,189999,15
20160605160833,1,100,5,120101,15
20160605160833,1,100,5,181801,45
20160605160833,1,100,5,181601,30
20160605160833,1,100,5,160199,60
20160605160833,1,100,5,180406,240
20160605160833,1,100,5,180406,60
20160605160833,1,100,5,180406,120
20160605160833,1,100,5,40508,30
20160605160833,1,100,5,180703,15
20160605160833,1,100,5,70103,15
20160605160833,1,100,5,180101,3
20160605160833,1,100,5,10201,10
20160605160833,1,100,5,110101,10
20160605160833,1,100,5,160102,20
20160605160833,1,100,5,120302,20
20160605160833,1,100,5,10201,3
20160605160833,1,100,5,10101,480
20160605161086,1,110,5,10101,150
20160605161086,1,110,5,140102,15
20160605161086,1,110,5,10201,30
20160605161086,1,110,5,10201,15
20160605161086,1,110,5,60301,60
20160605161086,1,110,5,180704,6
20160605161086,1,110,5,70104,10
20160605161086,1,110,5,180704,6
20160605161086,1,110,5,60301,90
20160605161086,1,110,5,20902,2
20160605161086,1,110,5,180501,65
20160605161086,1,110,5,50101,301
20160605161086,1,110,5,180703,5
20160605161086,1,110,5,70103,15
20160605161086,1,110,5,181101,5
20160605161086,1,110,5,110101,20
20160605161086,1,110,5,20904,15
20160605161086,1,110,5,50101,360
20160605161086,1,110,5,180501,40
20160605161086,1,110,5,10201,10
20160605161086,1,110,5,10101,220
20160605161153,1,110,5,10101,300
20160605161153,1,110,5,110101,20
20160605161153,1,110,5,60301,280
20160605161153,1,110,5,10101,90
20160605161153,1,110,5,110101,20
20160605161153,1,110,5,60301,190
20160605161153,1,110,5,120301,60
20160605161153,1,110,5,120308,105
20160605161153,1,110,5,120303,30
20160605161153,1,110,5,160199,30
20160605161153,1,110,5,10101,315
20160605161462,1,100,5,10101,240
20160605161462,1,100,5,180701,5
20160605161462,1,100,5,70101,10
20160605161462,1,100,5,180701,5
20160605161462,1,100,5,160102,5
20160605161462,1,100,5,20902,45
20160605161462,1,100,5,181101,10
20160605161462,1,100,5,110101,30
20160605161462,1,100,5,20201,10
20160605161462,1,100,5,20902,60
20160605161462,1,100,5,180406,15
20160605161462,1,100,5,40508,15
20160605161462,1,100,5,180207,15
20160605161462,1,100,5,20701,30
20160605161462,1,100,5,130106,120
20160605161462,1,100,5,110101,45
20160605161462,1,100,5,130132,60
20160605161462,1,100,5,130106,120
20160605161462,1,100,5,120301,45
20160605161462,1,100,5,180209,30
20160605161462,1,100,5,20902,5
20160605161462,1,100,5,181101,5
20160605161462,1,100,5,110101,35
20160605161462,1,100,5,181201,5
20160605161462,1,100,5,120101,1
20160605161462,1,100,5,181201,10
20160605161462,1,100,5,110101,29
20160605161462,1,100,5,120303,75
20160605161462,1,100,5,10101,360
20160705161302,1,100,5,10101,360
20160705161302,1,100,5,110101,20
20160705161302,1,100,5,10201,30
20160705161302,1,100,5,181301,15
20160705161302,1,100,5,130126,180
20160705161302,1,100,5,181301,15
20160705161302,1,100,5,10201,10
20160705161302,1,100,5,120303,90
20160705161302,1,100,5,110101,10
20160705161302,1,100,5,120307,240
20160705161302,1,100,5,10101,470
20160706160051,1,131,5,10101,300
20160706160051,1,131,5,10201,35
20160706160051,1,131,5,110101,60
20160706160051,1,131,5,180501,15
20160706160051,1,131,5,50101,250
20160706160051,1,131,5,180501,15
20160706160051,1,131,5,110101,15
20160706160051,1,131,5,10101,40
20160706160051,1,131,5,120303,50
20160706160051,1,131,5,180501,15
20160706160051,1,131,5,50101,195
20160706160051,1,131,5,180703,15
20160706160051,1,131,5,70103,10
20160706160051,1,131,5,180703,20
20160706160051,1,131,5,110101,30
20160706160051,1,131,5,120303,60
20160706160051,1,131,5,160102,40
20160706160051,1,131,5,120312,30
20160706160051,1,131,5,120303,40
20160706160051,1,131,5,120306,25
20160706160051,1,131,5,10101,180
20160706160111,1,100,5,10101,180
20160706160111,1,100,5,10201,25
20160706160111,1,100,5,180501,25
20160706160111,1,100,5,50103,20
20160706160111,1,100,5,50101,470
20160706160111,1,100,5,50103,10
20160706160111,1,100,5,180501,25
20160706160111,1,100,5,120301,60
20160706160111,1,100,5,10201,30
20160706160111,1,100,5,181101,10
20160706160111,1,100,5,110101,15
20160706160111,1,100,5,120303,180
20160706160111,1,100,5,120101,60
20160706160111,1,100,5,181201,30
20160706160111,1,100,5,60399,90
20160706160111,1,100,5,10101,210
20160706160804,1,100,5,10101,300
20160706160804,1,100,5,10201,30
20160706160804,1,100,5,110101,20
20160706160804,1,100,5,60301,90
20160706160804,1,100,5,181201,1
20160706160804,1,100,5,120101,150
20160706160804,1,100,5,181101,15
20160706160804,1,100,5,110101,60
20160706160804,1,100,5,180701,5
20160706160804,1,100,5,70101,60
20160706160804,1,100,5,180701,10
20160706160804,1,100,5,120303,90
20160706160804,1,100,5,181201,2
20160706160804,1,100,5,120101,120
20160706160804,1,100,5,181101,20
20160706160804,1,100,5,110101,90
20160706160804,1,100,5,181201,20
20160706160804,1,100,5,120101,57
20160706160804,1,100,5,181201,2
20160706160804,1,100,5,10101,298
20160706161179,1,100,5,10101,240
20160706161179,1,100,5,10201,60
20160706161179,1,100,5,130134,10
20160706161179,1,100,5,180501,10
20160706161179,1,100,5,50101,175
20160706161179,1,100,5,110101,15
20160706161179,1,100,5,50101,150
20160706161179,1,100,5,120301,15
20160706161179,1,100,5,50101,105
20160706161179,1,100,5,180601,15
20160706161179,1,100,5,60101,120
20160706161179,1,100,5,180601,10
20160706161179,1,100,5,110101,20
20160706161179,1,100,5,120301,285
20160706161179,1,100,5,10101,210
20160706161547,1,100,5,10101,300
20160706161547,1,100,5,110101,25
20160706161547,1,100,5,60301,180
20160706161547,1,100,5,110101,30
20160706161547,1,100,5,20501,305
20160706161547,1,100,5,20201,30
20160706161547,1,100,5,110101,30
20160706161547,1,100,5,10201,30
20160706161547,1,100,5,120303,120
20160706161547,1,100,5,10101,390
20160706161829,1,100,5,10101,360
20160706161829,1,100,5,180406,20
20160706161829,1,100,5,40501,90
20160706161829,1,100,5,40502,30
20160706161829,1,100,5,180406,7
20160706161829,1,100,5,40507,1
20160706161829,1,100,5,181301,45
20160706161829,1,100,5,130116,120
20160706161829,1,100,5,181201,45
20160706161829,1,100,5,120101,362
20160706161829,1,100,5,60301,70
20160706161829,1,100,5,180603,20
20160706161829,1,100,5,120303,75
20160706161829,1,100,5,10101,195
20160706161982,1,100,5,10101,180
20160706161982,1,100,5,10201,30
20160706161982,1,100,5,180501,60
20160706161982,1,100,5,50101,270
20160706161982,1,100,5,180501,60
20160706161982,1,100,5,20902,60
20160706161982,1,100,5,20801,120
20160706161982,1,100,5,120303,120
20160706161982,1,100,5,180701,10
20160706161982,1,100,5,70101,20
20160706161982,1,100,5,180701,10
20160706161982,1,100,5,20201,60
20160706161982,1,100,5,110101,30
20160706161982,1,100,5,120303,110
20160706161982,1,100,5,10101,300
20160706161992,1,100,5,10101,240
20160706161992,1,100,5,120308,180
20160706161992,1,100,5,20201,15
20160706161992,1,100,5,110101,45
20160706161992,1,100,5,130104,120
20160706161992,1,100,5,120301,120
20160706161992,1,100,5,180701,15
20160706161992,1,100,5,70101,10
20160706161992,1,100,5,180701,15
20160706161992,1,100,5,120307,80
20160706161992,1,100,5,110101,30
20160706161992,1,100,5,20203,10
20160706161992,1,100,5,120303,30
20160706161992,1,100,5,120305,216
20160706161992,1,100,5,20602,1
20160706161992,1,100,5,120305,30
20160706161992,1,100,5,10101,283
20160706161993,1,100,5,10101,120
20160706161993,1,100,5,20602,30
20160706161993,1,100,5,180101,5
20160706161993,1,100,5,10201,5
20160706161993,1,100,5,120101,20
20160706161993,1,100,5,50101,600
20160706161993,1,100,5,180501,10
20160706161993,1,100,5,50102,200
20160706161993,1,100,5,180501,10
20160706161993,1,100,5,20602,60
20160706161993,1,100,5,60101,90
20160706161993,1,100,5,110101,15
20160706161993,1,100,5,10201,30
20160706161993,1,100,5,10101,245
20160706162050,1,100,5,10101,60
20160706162050,1,100,5,110101,15
20160706162050,1,100,5,180501,15
20160706162050,1,100,5,50101,330
20160706162050,1,100,5,110101,30
20160706162050,1,100,5,50101,150
20160706162050,1,100,5,180501,25
20160706162050,1,100,5,110101,20
20160706162050,1,100,5,181301,20
20160706162050,1,100,5,130131,20
20160706162050,1,100,5,181301,5
20160706162050,1,100,5,120303,150
20160706162050,1,100,5,30103,60
20160706162050,1,100,5,10201,20
20160706162050,1,100,5,110101,20
20160706162050,1,100,5,10102,15
20160706162050,1,100,5,10101,485
20160707161298,1,100,5,10101,90
20160707161298,1,100,5,10201,15
20160707161298,1,100,5,110101,15
20160707161298,1,100,5,180501,20
20160707161298,1,100,5,50101,340
20160707161298,1,100,5,110101,15
20160707161298,1,100,5,120308,15
20160707161298,1,100,5,50101,120
20160707161298,1,100,5,180501,20
20160707161298,1,100,5,120303,30
20160707161298,1,100,5,181301,2
20160707161298,1,100,5,130133,90
20160707161298,1,100,5,181301,2
20160707161298,1,100,5,10201,45
20160707161298,1,100,5,180206,2
20160707161298,1,100,5,20603,45
20160707161298,1,100,5,181202,5
20160707161298,1,100,5,120201,120
20160707161298,1,100,5,181601,5
20160707161298,1,100,5,160102,2
20160707161298,1,100,5,180402,5
20160707161298,1,100,5,40112,2
20160707161298,1,100,5,181206,5
20160707161298,1,100,5,120303,190
20160707161298,1,100,5,181206,2
20160707161298,1,100,5,120101,5
20160707161298,1,100,5,10201,10
20160707161298,1,100,5,120308,15
20160707161298,1,100,5,10101,208
20160806161573,1,100,5,10101,270
20160806161573,1,100,5,20201,15
20160806161573,1,100,5,20101,120
20160806161573,1,100,5,30101,5
20160806161573,1,100,5,30101,2
20160806161573,1,100,5,20101,30
20160806161573,1,100,5,20201,20
20160806161573,1,100,5,110101,45
20160806161573,1,100,5,20203,30
20160806161573,1,100,5,20102,30
20160806161573,1,100,5,10201,45
20160806161573,1,100,5,30101,2
20160806161573,1,100,5,30101,5
20160806161573,1,100,5,30301,30
20160806161573,1,100,5,30104,45
20160806161573,1,100,5,20201,3
20160806161573,1,100,5,20202,1
20160806161573,1,100,5,10201,20
20160806161573,1,100,5,20101,5
20160806161573,1,100,5,30101,5
20160806161573,1,100,5,30101,20
20160806161573,1,100,5,30103,15
20160806161573,1,100,5,20201,5
20160806161573,1,100,5,30101,30
20160806161573,1,100,5,20201,10
20160806161573,1,100,5,110101,10
20160806161573,1,100,5,30101,10
20160806161573,1,100,5,110101,15
20160806161573,1,100,5,120303,90
20160806161573,1,100,5,30401,15
20160806161573,1,100,5,30101,60
20160806161573,1,100,5,10201,10
20160806161573,1,100,5,30101,10
20160806161573,1,100,5,30101,3
20160806161573,1,100,5,30101,3
20160806161573,1,100,5,10101,406
20160806162256,1,100,5,10101,240
20160806162256,1,100,5,10201,120
20160806162256,1,100,5,180501,30
20160806162256,1,100,5,50101,210
20160806162256,1,100,5,110101,15
20160806162256,1,100,5,50101,45
20160806162256,1,100,5,181301,30
20160806162256,1,100,5,130124,120
20160806162256,1,100,5,130133,30
20160806162256,1,100,5,181301,30
20160806162256,1,100,5,110101,60
20160806162256,1,100,5,120303,20
20160806162256,1,100,5,10101,490
20160807161800,1,100,5,10101,360
20160807161800,1,100,5,110101,20
20160807161800,1,100,5,10201,20
20160807161800,1,100,5,30106,20
20160807161800,1,100,5,180302,35
20160807161800,1,100,5,30112,1
20160807161800,1,100,5,181206,15
20160807161800,1,100,5,120307,20
20160807161800,1,100,5,180703,10
20160807161800,1,100,5,70103,10
20160807161800,1,100,5,110101,29
20160807161800,1,100,5,181206,10
20160807161800,1,100,5,120307,110
20160807161800,1,100,5,180703,3
20160807161800,1,100,5,70103,1
20160807161800,1,100,5,181206,3
20160807161800,1,100,5,120307,83
20160807161800,1,100,5,180501,7
20160807161800,1,100,5,50102,1
20160807161800,1,100,5,180406,15
20160807161800,1,100,5,40507,1
20160807161800,1,100,5,180705,5
20160807161800,1,100,5,70102,5
20160807161800,1,100,5,180705,40
20160807161800,1,100,5,60301,91
20160807161800,1,100,5,20201,1
20160807161800,1,100,5,60301,44
20160807161800,1,100,5,10201,20
20160807161800,1,100,5,120303,55
20160807161800,1,100,5,10201,10
20160807161800,1,100,5,120303,65
20160807161800,1,100,5,10101,330
20160807161949,1,100,5,10101,540
20160807161949,1,100,5,20902,120
20160807161949,1,100,5,110101,5
20160807161949,1,100,5,30401,30
20160807161949,1,100,5,180209,40
20160807161949,1,100,5,20902,60
20160807161949,1,100,5,20902,60
20160807161949,1,100,5,181201,5
20160807161949,1,100,5,120101,20
20160807161949,1,100,5,110101,60
20160807161949,1,100,5,180704,5
20160807161949,1,100,5,70104,60
20160807161949,1,100,5,180201,10
20160807161949,1,100,5,20101,30
20160807161949,1,100,5,120303,95
20160807161949,1,100,5,120308,300
20160808161134,1,131,5,10101,180
20160808161134,1,131,5,130124,60
20160808161134,1,131,5,110101,60
20160808161134,1,131,5,180603,10
20160808161134,1,131,5,60302,170
20160808161134,1,131,5,180603,10
20160808161134,1,131,5,20201,110
20160808161134,1,131,5,10101,120
20160808161134,1,131,5,180603,10
20160808161134,1,131,5,60302,170
20160808161134,1,131,5,180603,10
20160808161134,1,131,5,20201,110
20160808161134,1,131,5,10101,420
20160808161629,1,100,5,10101,270
20160808161629,1,100,5,10201,45
20160808161629,1,100,5,110101,45
20160808161629,1,100,5,120101,30
20160808161629,1,100,5,180501,5
20160808161629,1,100,5,50101,90
20160808161629,1,100,5,180704,30
20160808161629,1,100,5,70104,60
20160808161629,1,100,5,180501,30
20160808161629,1,100,5,50101,175
20160808161629,1,100,5,180101,5
20160808161629,1,100,5,10201,55
20160808161629,1,100,5,181101,5
20160808161629,1,100,5,110101,20
20160808161629,1,100,5,120101,75
20160808161629,1,100,5,181201,5
20160808161629,1,100,5,120101,255
20160808161629,1,100,5,189999,5
20160808161629,1,100,5,40507,5
20160808161629,1,100,5,181201,5
20160808161629,1,100,5,120101,10
20160808161629,1,100,5,10101,215
20160808162031,1,100,5,10101,30
20160808162031,1,100,5,110101,90
20160808162031,1,100,5,180207,35
20160808162031,1,100,5,50101,180
20160808162031,1,100,5,50101,180
20160808162031,1,100,5,50101,660
20160808162031,1,100,5,10101,265
20160808162209,1,131,5,10101,360
20160808162209,1,131,5,10201,20
20160808162209,1,131,5,20201,15
20160808162209,1,131,5,110101,30
20160808162209,1,131,5,60301,175
20160808162209,1,131,5,20201,30
20160808162209,1,131,5,120303,30
20160808162209,1,131,5,60302,180
20160808162209,1,131,5,20201,30
20160808162209,1,131,5,110101,30
20160808162209,1,131,5,120307,90
20160808162209,1,131,5,60302,60
20160808162209,1,131,5,10201,30
20160808162209,1,131,5,120312,30
20160808162209,1,131,5,120303,30
20160808162209,1,131,5,10101,300
20160808162306,1,131,5,10101,480
20160808162306,1,131,5,20101,30
20160808162306,1,131,5,180704,35
20160808162306,1,131,5,70104,175
20160808162306,1,131,5,40507,30
20160808162306,1,131,5,180406,15
20160808162306,1,131,5,120303,60
20160808162306,1,131,5,10101,75
20160808162306,1,131,5,120101,420
20160808162306,1,131,5,10101,120
20160906161368,1,100,5,10101,300
20160906161368,1,100,5,30101,60
20160906161368,1,100,5,30101,20
20160906161368,1,100,5,181204,10
20160906161368,1,100,5,120499,180
20160906161368,1,100,5,181204,10
20160906161368,1,100,5,30101,45
20160906161368,1,100,5,120303,60
20160906161368,1,100,5,60301,120
20160906161368,1,100,5,20201,45
20160906161368,1,100,5,110101,30
20160906161368,1,100,5,30101,60
20160906161368,1,100,5,30102,15
20160906161368,1,100,5,30101,15
20160906161368,1,100,5,120303,120
20160906161368,1,100,5,10101,350
20160907160727,1,131,5,10101,360
20160907160727,1,131,5,60301,240
20160907160727,1,131,5,180603,10
20160907160727,1,131,5,60301,120
20160907160727,1,131,5,130116,350
20160907160727,1,131,5,180501,10
20160907160727,1,131,5,50101,230
20160907160727,1,131,5,180501,10
20160907160727,1,131,5,10101,110
20160907161185,1,131,5,10101,360
20160907161185,1,131,5,10201,60
20160907161185,1,131,5,110101,30
20160907161185,1,131,5,60301,210
20160907161185,1,131,5,120303,60
20160907161185,1,131,5,60301,240
20160907161185,1,131,5,110101,60
20160907161185,1,131,5,10201,30
20160907161185,1,131,5,120303,90
20160907161185,1,131,5,10101,300
20160907162116,1,100,5,10101,300
20160907162116,1,100,5,181302,10
20160907162116,1,100,5,130213,230
20160907162116,1,100,5,181301,2
20160907162116,1,100,5,130133,118
20160907162116,1,100,5,181201,15
20160907162116,1,100,5,120101,60
20160907162116,1,100,5,181201,20
20160907162116,1,100,5,60301,325
20160907162116,1,100,5,110101,10
20160907162116,1,100,5,10101,350
20160908160534,1,100,5,10101,330
20160908160534,1,100,5,110101,30
20160908160534,1,100,5,120303,180
